nomor_pendaftaran,kode_mata_pelajaran,nilai_tka
426450645,300210000,34.40
426028908,401110200,52.67
426166695,401000000,48.28
426711699,401220000,75.53
426147847,600070100,50.31
426002004,401000000,5.00
426408797,300210000,23.80
426392553,300210000,22.00
426685904,401000000,41.04
426472299,401121000,35.29
426672350,401000000,30.16
426675118,401000000,44.92
426441907,401000000,39.13
426395523,401230000,59.63
426332269,300130000,50.48
426755118,600070100,38.22
426423388,300210000,19.13
426614168,401000000,36.63
426107654,401130100,16.35
426631009,401000000,27.93
426613738,300130000,92.25
426720226,600070100,56.24
426265999,401121000,31.48
426077794,300210000,16.95
426609505,300210000,26.40
426197776,600070100,49.49
426347205,600070100,76.26
426336905,401110200,50.44
426548812,401250100,34.30
426339065,401000000,28.95
426663192,401121000,45.36
426675118,300210000,22.94
426395341,401002000,34.90
426521924,600070100,53.67
426614567,300110000,45.88
426024722,300110000,63.27
426037460,300110000,60.16
426065826,300210000,25.74
426606898,300110000,49.32
426827570,300210000,16.74
426572486,300210000,20.42
426508041,300110000,52.27
426388863,401130100,36.53
426713108,300210000,5.00
426398831,401000000,32.07
426352292,401110200,75.47
426142374,401000000,34.04
426254620,401130000,29.04
426512577,300110000,49.89
426391938,401002000,41.31
426460817,300210000,43.70
426406075,300110000,56.11
426377406,300110000,54.67
426393415,401000000,49.54
426347718,300210000,25.58
426146283,401110200,41.51
426163012,401110200,80.33
426376135,300130000,58.38
426225084,401000000,36.36
426393936,300110000,46.52
426673206,401000000,30.71
426623453,401000000,36.57
426804996,300230000,39.73
426028717,401121000,66.21
426838102,401000000,55.67
426150332,401110200,53.18
426142374,300210000,15.98
426247386,300130000,54.36
426293123,300210000,21.86
426533321,300110000,56.55
426772619,401250100,61.75
426220697,600070100,60.23
426141613,300210000,23.08
426516940,300210000,22.93
426232944,300110000,61.36
426473507,600070100,79.62
426728112,300210000,36.74
426163012,401000000,57.70
426402777,401110200,59.95
426690236,300210000,24.44
426483951,401000000,32.88
426196434,401000000,43.55
426395523,300110000,70.36
426405625,401121000,66.02
426336504,401250100,25.92
426535869,401110200,78.25
426664278,300210000,19.25
426251132,300210000,22.18
426717603,300210000,19.59
426167887,600070100,68.86
426663463,300110000,62.28
426143228,300130000,83.05
426094440,401110200,39.94
426562241,401240000,47.67
426015218,300110000,34.98
426199443,401000000,33.25
426560362,600070100,67.35
426150533,300210000,16.15
426632395,401130100,24.99
426690097,300110000,43.79
426476020,300110000,79.95
426069297,401000000,48.60
426272598,300230000,52.16
426564703,300110000,43.78
426623012,401002000,37.28
426128833,300110000,58.00
426820222,300110000,53.32
426191161,401000000,37.26
426751872,200010300,66.66
426003489,600070100,51.76
426787542,300110000,59.53
426292890,300110000,64.58
426391544,200010300,68.85
426467417,300110000,50.29
426011023,300210000,24.33
426346019,300210000,24.59
426562241,300110000,44.89
426698323,401130100,33.82
426196434,401130100,26.51
426766477,401000000,35.78
426234901,300110000,42.77
426520914,300230000,40.80
426582413,401110200,38.61
426694145,401000000,42.24
426247321,300210000,5.00
426619203,401130100,23.94
426620507,600070100,68.10
426460981,401110200,55.56
426739184,401240000,52.47
426717777,401000000,33.44
426124425,300210000,24.42
426686980,300110000,52.11
426141745,200010300,73.59
426345064,300110000,49.38
426140638,401000000,25.92
426140372,300110000,63.53
426350084,300110000,62.88
426579434,401000000,45.66
426395745,401110200,90.74
426763140,300110000,49.97
426131124,600070100,49.87
426745224,300210000,5.00
426130102,401230000,56.48
426660953,300210000,38.21
426589587,300210000,18.64
426331674,300210000,23.20
426153403,300130000,64.75
426108363,401000000,31.97
426435988,300210000,16.93
426132450,401130000,33.55
426727407,300210000,21.10
426015089,300110000,61.97
426128002,401000000,50.29
426638742,401000000,29.93
426327747,300210000,19.53
426277929,300230000,76.81
426137604,300110000,5.00
426575002,401241000,44.44
426000542,300210000,18.74
426197776,401002000,24.73
426238722,300210000,19.22
426409466,401000000,26.55
426147005,300110000,60.73
426004749,600070100,34.85
426026426,401000000,34.64
426383018,300130000,50.51
426180066,401000000,27.13
426561925,401110200,54.48
426280613,300210000,28.42
426151736,401130100,52.36
426488114,600070100,52.09
426765398,401000000,30.64
426341608,401110200,63.29
426719235,401230000,60.80
426281738,401000000,50.31
426475697,401000000,43.96
426424063,300110000,52.80
426690097,401002000,38.17
426076505,401110200,57.04
426565019,401110200,46.98
426244455,300110000,54.42
426248792,401110200,49.47
426800513,401220000,63.25
426257127,401000000,23.07
426157127,300130000,82.76
426475621,401000000,30.72
426660953,401000000,40.62
426243866,300210000,5.00
426804788,200010300,56.76
426766053,401110200,53.44
426136652,401110200,42.60
426673206,300110000,52.57
426734981,300130000,68.75
426150689,300210000,48.05
426675655,401002000,42.73
426133049,300110000,45.65
426395251,300210000,26.47
426170155,600070100,58.42
426468728,401230000,53.20
426716951,401000000,50.59
426560394,200010000,72.35
426780226,300110000,55.64
426116046,401250100,33.81
426151736,300210000,36.91
426234723,300210000,5.00
426690383,401000000,42.67
426313522,300210000,21.20
426187422,401241000,56.76
426629644,300110000,60.33
426762329,300110000,58.79
426398873,300210000,18.68
426718315,300130000,69.24
426148143,401130000,67.03
426561057,401130100,28.22
426388798,300110000,34.27
426473507,300210000,49.06
426146283,300210000,32.78
426336701,401000000,45.09
426297113,401130100,32.05
426246281,300310100,50.78
426400847,300210000,22.38
426336101,401002000,43.04
426341790,300110000,44.40
426138784,401110200,64.29
426394733,401002000,51.91
426771029,401000000,33.78
426583965,300130000,84.57
426349386,200010300,53.04
426571997,401250100,28.88
426407229,300210000,48.11
426663192,300210000,42.63
426285927,401000000,47.73
426716430,200010300,66.60
426130292,300210000,36.70
426213370,401000000,41.46
426690097,300210000,23.14
426575901,401110200,47.14
426050866,401241000,68.85
426447837,300110000,40.63
426514663,600070100,53.88
426341790,401220000,88.22
426132659,401000000,25.77
426698323,401110200,45.64
426766053,401000000,43.98
426152941,300110000,64.85
426759145,300210000,22.34
426140638,300130000,59.48
426046366,401002000,37.89
426281254,300210000,21.53
426544080,401000000,46.20
426557213,401000000,36.94
426207002,600070100,48.30
426687960,401002000,36.30
426237974,300210000,29.76
426248792,401000000,20.97
426571742,300110000,57.21
426260635,300110000,38.14
426577589,300210000,20.02
426465472,300210000,17.08
426341582,401130100,49.91
426104913,300130000,74.66
426035734,300210000,5.00
426537169,401000000,40.67
426023018,300110000,57.23
426658872,401000000,53.35
426520725,300110000,81.15
426010393,300110000,64.09
426341578,401000000,25.90
426214562,300210000,33.53
426571741,300110000,50.54
426467284,300210000,5.00
426772971,300210000,23.66
426151886,300210000,5.00
426464811,200010300,51.94
426077324,401000000,5.00
426000009,300230000,25.84
426128508,401000000,33.10
426344828,300210000,5.00
426757572,300110000,73.49
426571750,401230000,84.33
426638966,300210000,28.76
426688774,401230000,88.21
426691636,300110000,55.77
426266795,300110000,79.89
426341571,300210000,5.00
426004350,300210000,5.00
426602330,300210000,28.46
426662608,401220000,81.75
426253613,600070100,56.30
426181417,401220000,77.32
426606188,401241000,71.32
426561299,401250100,58.58
426173051,401000000,46.60
426338318,300110000,51.44
426150068,401000000,37.74
426758436,600070100,43.92
426008949,300110000,50.26
426490532,300210000,5.00
426667692,300210000,20.49
426146409,401121000,17.98
426181417,401000000,34.43
426611740,401000000,25.31
426522945,300210000,5.00
426628897,401000000,59.16
426254553,401121000,24.84
426136244,401000000,37.67
426480677,401130100,35.57
426820222,401000000,31.56
426676198,401002000,33.20
426404937,401220000,90.97
426140815,401230000,60.12
426408005,300310100,75.51
426314612,300210000,17.40
426752905,300110000,58.83
426327882,300210000,5.00
426666514,401130100,32.57
426527814,300210000,5.00
426243819,401000000,29.65
426406075,401110200,45.43
426629644,300210000,24.80
426558676,300210000,22.31
426287274,401000000,38.06
426160714,401000000,36.09
426395211,600070100,65.43
426825848,401000000,41.89
426522945,401000000,34.28
426614187,300110000,65.89
426070852,300110000,46.41
426525404,300110000,57.02
426626217,300210000,26.10
426819454,300110000,55.00
426339521,401130100,29.29
426761065,401002000,17.94
426684812,401241000,57.72
426139077,401110200,71.11
426749344,401130100,39.13
426329985,300210000,50.04
426397776,401000000,35.36
426695712,401000000,46.30
426267110,401000000,33.92
426546798,401121000,5.00
426573526,300210000,39.07
426065826,300110000,50.46
426475621,401110200,42.25
426740117,401000000,46.49
426177950,401110200,63.88
426572133,401000000,47.02
426335095,401000000,39.56
426246108,401000000,35.20
426813750,300130000,66.56
426315479,401000000,23.40
426474158,401110200,63.84
426173436,401000000,24.64
426345555,401130100,18.67
426041639,401002000,27.21
426469160,401110200,73.31
426127732,401110200,56.76
426329985,401000000,59.03
426523499,300110000,42.07
426195829,401000000,40.83
426772644,300110000,50.09
426825848,300210000,28.93
426398437,401000000,41.46
426621302,300210000,19.12
426171194,401000000,20.06
426623668,600070100,61.19
426243160,300210000,19.92
426637538,300210000,24.59
426163086,401000000,16.66
426562175,401000000,17.00
426207002,401000000,28.62
426110983,300210000,22.47
426527555,401230000,45.38
426333045,600070100,56.47
426763140,401250100,26.04
426391761,300210000,45.37
426690099,401121000,43.73
426394843,200010300,55.56
426666428,401121000,39.69
426132659,401002000,36.75
426167887,300130000,78.31
426625375,200010300,80.17
426460465,200010300,61.38
426241343,300210000,5.00
426839151,300130000,59.87
426818388,401220000,72.21
426555267,401000000,26.24
426218307,401000000,38.19
426076535,401241000,55.58
426688774,300210000,36.79
426476776,401110200,42.28
426690579,300110000,52.01
426028908,300110000,63.18
426727640,300210000,19.23
426766888,300110000,62.77
426299903,401000000,50.27
426249366,300110000,52.28
426280613,401000000,29.39
426686886,300110000,44.57
426146990,300230000,32.86
426515316,401250100,28.27
426143747,300210000,28.83
426686980,401241000,52.15
426264458,600070100,59.38
426116046,300110000,70.80
426249111,401110200,64.85
426463032,401110200,47.57
426613738,300210000,48.15
426673206,401250100,24.42
426124052,300130000,86.07
426511211,401130100,50.89
426127425,300110000,52.13
426056069,401000000,32.07
426593268,300110000,47.94
426342458,300110000,40.46
426537169,300210000,19.24
426348441,300210000,5.00
426071761,401000000,45.97
426535924,401130100,24.32
426479270,300210000,51.48
426731301,300210000,26.12
426624351,401220000,67.39
426346307,300110000,67.67
426719641,401110200,79.21
426713026,401000000,43.77
426429099,401000000,37.91
426169052,300110000,54.07
426771516,300210000,16.67
426752958,300130000,69.89
426350084,401000000,38.20
426474916,401002000,39.42
426469561,300210000,5.00
426520914,401230000,64.88
426747254,401220000,66.13
426251442,300130000,74.84
426726678,300110000,45.17
426267110,401130100,32.80
426564049,401250100,5.00
426538509,300210000,5.00
426687928,300210000,52.14
426230722,300130000,80.88
426153631,401000000,41.31
426342593,300210000,42.13
426281763,300110000,69.39
426502420,600070100,48.91
426174546,300210000,5.00
426169870,401000000,34.24
426127859,401110200,57.11
426178761,300230000,36.18
426635412,401130100,55.79
426255508,401130100,27.54
426286774,401000000,45.00
426248193,300210000,26.38
426522007,401230000,63.34
426069973,200010000,52.94
426328921,401002000,30.20
426070582,300110000,61.47
426341578,401241000,63.66
426130102,300110000,50.26
426194142,300210000,29.51
426771029,401220000,61.73
426521924,300110000,55.54
426378096,300130000,84.73
426596098,300110000,42.40
426416260,401230000,80.92
426404905,200010000,53.33
426404016,401130100,60.22
426689495,300210000,20.38
426140815,401110200,41.05
426833562,401000000,57.94
426021642,300110000,55.14
426140485,300110000,47.99
426771029,401241000,52.39
426571731,401000000,23.08
426466102,401000000,33.07
426772978,300210000,55.09
426488529,300110000,68.90
426532130,300110000,45.79
426435988,300130000,70.55
426690383,300110000,69.48
426406456,401110200,42.70
426073194,401121000,25.00
426669540,401000000,44.92
426036794,401110200,77.44
426803387,401230000,57.74
426672965,300210000,25.65
426642320,300110000,59.97
426336101,401000000,32.36
426041639,401000000,19.50
426078463,401110200,72.77
426665059,401241000,70.28
426126718,401110200,43.51
426429304,401000000,28.27
426281763,401000000,36.97
426132641,401000000,37.10
426555889,300210000,5.00
426582048,300110000,63.50
426571364,300210000,28.24
426545008,300130000,49.02
426722427,300210000,5.00
426157332,300210000,25.98
426237597,300110000,43.39
426341563,401241000,68.57
426269355,401000000,38.26
426766888,401000000,32.13
426277154,401241000,65.25
426126883,401000000,41.03
426805182,401230000,51.48
426836765,600070100,50.33
426153178,600070100,47.89
426135008,401000000,26.34
426072541,401002000,30.14
426607937,600070100,56.10
426150332,300110000,71.03
426141931,300110000,70.50
426398624,401000000,37.20
426645945,300110000,66.74
426341571,300110000,53.69
426218307,600070100,71.04
426266590,300110000,60.44
426127699,401130100,32.08
426772644,401250100,30.56
426541477,300210000,5.00
426255910,300210000,50.14
426345098,401240000,55.22
426234901,401000000,50.11
426410701,401121000,53.85
426719641,300210000,47.06
426348441,401000000,31.75
426451396,401002000,33.77
426336197,401000000,63.98
426341770,300210000,25.60
426512577,401230000,52.34
426469924,300210000,30.72
426607763,401000000,36.10
426409166,300210000,24.76
426217275,300110000,52.54
426429304,300110000,52.40
426560462,600070100,69.41
426421134,401110200,88.09
426042027,300110000,60.68
426334514,401000000,31.63
426401203,300210000,23.21
426838134,300110000,79.39
426162254,401000000,38.75
426192014,300110000,60.42
426714516,600070100,53.12
426004070,401000000,25.76
426751805,300210000,21.34
426390953,401000000,22.47
426758436,401000000,19.25
426690236,401121000,34.71
426532130,401130000,39.29
426132957,300110000,49.28
426648493,300110000,36.83
426115960,600070100,48.27
426280627,401000000,57.44
426524639,401250100,26.16
426177129,401002000,29.02
426780226,401000000,41.37
426520326,401000000,35.85
426698294,401000000,38.26
426070852,401000000,39.05
426718695,300110000,56.20
426290575,300210000,31.30
426233753,200010300,59.92
426623477,401250100,32.73
426698294,300110000,77.67
426369103,401000000,35.78
426169870,200010300,80.96
426819503,401250100,32.69
